100.3	1.340e2
101.0	8.017e4
102.0	1.465e4
103.0	1.269e4
103.9	6.620e2
104.4	2.600e1
105.0	2.911e3
106.0	3.770e2
107.0	1.840e2
108.0	9.785e3
109.0	1.646e3
110.0	3.930e2
110.6	4.300e1
111.1	4.497e3
112.2	4.940e2
113.0	1.552e5
113.5	6.900e1
114.1	3.671e3
115.0	5.357e3
115.5	3.000e1
116.1	3.606e3
117.0	7.915e4
118.0	1.114e4
118.5	1.090e2
119.0	4.211e3
120.0	2.090e3
121.1	1.151e3
122.0	6.530e2
123.1	5.430e2
124.1	7.320e2
125.0	1.665e3
125.9	1.375e3
126.4	3.200e1
127.1	7.130e2
128.0	8.610e2
129.1	2.386e3
130.0	8.523e3
131.0	3.222e3
131.9	3.240e2
132.5	7.200e1
133.1	7.030e3
134.1	1.203e3
135.0	5.323e3
135.5	1.400e1
136.0	2.130e3
137.0	3.829e3
137.7	2.100e1
138.2	3.108e3
139.1	1.412e3
140.1	7.180e2
141.0	7.840e2
142.0	7.270e2
143.0	1.562e3
144.0	1.708e3
145.0	1.204e4
146.0	1.285e4
147.0	1.856e4
148.0	1.636e3
149.0	2.020e3
149.5	8.400e1
150.1	1.382e3
151.1	1.109e3
152.0	5.014e3
153.1	2.989e3
154.0	7.030e2
155.0	1.703e3
156.0	2.506e3
157.0	1.747e3
158.1	4.285e3
159.1	1.980e3
160.0	1.500e3
161.0	1.878e3
161.5	3.100e1
162.1	1.784e3
163.0	2.126e3
164.0	1.340e3
165.0	3.544e3
165.6	1.100e1
166.1	4.780e2
167.1	1.028e3
167.7	6.100e1
168.3	5.650e2
169.1	2.653e3
170.1	6.540e2
171.1	1.704e3
172.0	6.640e2
173.1	1.615e3
174.0	2.371e3
174.5	3.000e1
175.0	4.228e4
176.0	3.596e3
177.0	3.284e3
178.1	8.510e2
179.1	4.674e3
180.0	1.709e3
180.6	3.300e1
181.1	2.444e4
182.1	1.785e3
183.2	1.304e3
184.0	1.489e3
185.0	3.447e3
186.1	1.486e3
187.1	3.337e3
188.0	1.948e3
188.5	4.400e1
189.0	2.025e3
190.0	1.397e3
191.1	1.017e4
192.1	2.230e3
193.0	4.532e3
194.0	1.410e3
195.0	6.886e3
195.9	1.103e4
196.4	1.750e2
197.0	2.693e3
197.9	1.152e4
198.5	6.200e1
199.0	1.750e3
200.0	4.612e3
200.5	1.270e2
201.0	2.850e3
202.0	2.546e3
203.0	1.119e3
204.1	9.850e2
204.6	9.200e1
205.2	1.241e3
206.1	1.080e3
207.0	1.831e3
208.0	1.169e4
209.1	2.505e3
210.0	1.855e3
210.6	1.000e1
211.1	2.355e3
212.2	2.929e4
213.1	5.507e3
214.1	3.933e3
215.1	2.261e3
216.1	7.900e2
217.0	2.972e3
218.0	1.609e3
219.1	2.781e3
220.1	3.104e3
221.1	3.314e3
221.7	5.200e1
222.2	1.530e3
223.1	1.952e3
224.0	1.631e3
225.0	2.426e3
226.0	1.154e3
227.1	3.203e3
228.2	4.920e2
229.1	1.930e3
230.0	1.719e3
231.0	2.139e3
232.1	2.548e3
233.1	1.886e3
234.1	2.373e3
234.6	3.200e1
235.1	1.654e3
236.0	1.793e4
237.0	2.290e3
237.5	1.900e1
238.1	3.116e3
239.1	3.721e3
240.0	1.797e4
241.0	4.580e3
242.0	4.224e3
242.5	2.500e1
243.0	1.264e4
244.1	4.143e3
245.1	1.327e3
246.1	8.710e2
247.1	1.975e3
247.9	1.547e3
248.5	3.700e1
249.1	6.061e4
250.1	4.077e3
251.0	1.927e3
252.0	5.000e2
253.1	1.324e3
254.1	7.530e2
255.1	2.509e3
256.0	7.940e2
257.0	2.581e3
258.0	2.125e3
258.5	4.800e1
259.1	2.884e3
259.6	1.300e1
260.1	1.479e3
261.0	2.779e3
262.0	2.110e3
262.5	9.000e0
263.1	2.043e3
264.0	1.602e3
265.1	1.602e3
266.1	2.144e3
267.0	6.820e2
267.9	7.110e2
268.6	6.000e0
269.1	3.450e3
270.0	9.200e2
271.1	1.017e3
272.0	1.515e3
272.5	3.900e1
273.1	1.330e3
274.0	9.900e2
275.0	3.811e3
275.6	4.000e0
276.1	9.650e2
277.1	1.447e3
278.0	2.159e3
279.1	2.353e3
280.1	2.243e3
280.6	6.300e1
281.2	1.419e3
282.1	2.585e3
282.6	8.000e1
283.2	1.699e3
284.1	1.031e3
285.1	2.023e3
286.0	2.553e3
287.0	1.785e3
287.5	2.200e1
288.1	7.059e3
289.1	3.292e3
290.0	5.380e3
291.1	3.184e3
292.0	3.027e3
292.5	1.400e1
293.2	2.990e3
294.2	8.860e2
295.1	2.368e3
296.0	1.604e3
296.7	8.000e1
297.2	2.307e3
298.1	1.689e3
298.8	2.320e2
299.4	1.427e3
300.2	6.130e2
301.1	2.089e3
302.0	1.143e3
302.5	1.800e1
